x,y,z
0.30499893056178223, -0.20533573118818604, 0.3772310691996215
0.3432848972607339, -0.224267248903461, 0.40066335650534124
0.3952561486008537, -0.14837863037660648, 0.4143553353066862
0.45142740266396036, -0.0959501733850591, 0.4534192893391359
0.5163835242951499, -0.12866322608198189, 0.3696058838240824
0.547673720357843, -0.15140267998456117, 0.38541201838674677
0.5882362943332156, -0.23313433564297326, 0.4531379511895307
0.5234375891992572, -0.17366875781893273, 0.4591379896159802
0.5038904561685482, -0.22624147082342966, 0.4783070994129915
0.4583224526482501, -0.21550191003894015, 0.46097057617473514
0.5237005448125264, -0.12273028430270178, 0.46118890176714056
0.5214915412775296, -0.2120252529384269, 0.38346232710562966
0.4426434275510246, -0.24276472148923534, 0.2862922214268106
0.34870326490148507, -0.20960864320621617, 0.33055375908296925
0.4076176398894775, -0.21552155624388533, 0.29545296592669595
0.4377175883470997, -0.19750314701396804, 0.34877023773240395
0.3980157944247053, -0.16370575046390506, 0.4217050803897722
0.4822939414343944, -0.0928221873769148, 0.48812870443894407
0.38627401493601077, 0.0035152967688620584, 0.5382634765291557
0.4529249229128953, -0.09212949778279073, 0.5053681079452376
0.46088246053747667, -0.027932011662320066, 0.45871790811820967
0.4883953033569082, -0.015268824052990265, 0.5542049063202575
0.43074536249237483, 0.036837971266498515, 0.48229881128538415
0.4544391853476388, 0.044368599566286124, 0.4019587077667361
0.38176844988238823, -0.05258407952995944, 0.33583351846783943
0.37553330349641284, -0.009146889258014879, 0.37137887556029237
0.3960791815848257, -0.07402838902163153, 0.31712680874209975
0.4491392845625035, -0.05152574882472394, 0.2871628681033443
0.5035842891767088, -0.06538922603450179, 0.3390260633041599
0.40680882730504364, -0.09863895207470452, 0.2519163038536873
0.3123984592793136, -0.1283008672069567, 0.24645212635346403
0.21284206343131867, -0.06883249386988691, 0.2402192237896583
0.18209052529861458, -0.060139411024791464, 0.15326412462878006
0.25924849138871353, 0.007261505273580757, 0.23534399973469003
0.21688697082130276, 0.0194309169433549, 0.204018145287734
0.18402390871650398, 0.08345396438392062, 0.2010117077685113
0.28208424648800234, 0.04458507239535309, 0.1509863764550135
0.37921509357785055, 0.1431063440427304, 0.21055370823037864
0.3129254493614466, 0.1379062090887293, 0.14142722305863248
0.3879340976087827, 0.07723816978736894, 0.17413297921371926
0.44636621083907935, 0.13918410291994837, 0.19840030474684417
0.5412941871050283, 0.08556821760715974, 0.1627052718203358
0.5726957437156733, 0.08722808987970748, 0.18477689454701154
0.6313950476824853, 0.04487196956500715, 0.1181433041363843
0.6989097999714018, 0.12479640382956643, 0.14378802143081335
0.7063356096838903, 0.07472617231307244, 0.14339988925621824
0.6183216262613778, -0.011443312026628655, 0.2219917436408835
0.5896436157696854, 0.0020944578383507717, 0.2878069865024306
0.5324946679693588, -0.05285952536096538, 0.24046343746095714
0.49029169208011264, -0.07898544342082453, 0.33751304490745143
0.515576232022658, -0.07292289762353023, 0.40538252636130545
0.5646334547182112, -0.061489694452002155, 0.494647046080085
0.5297697695956269, 0.01724295954986073, 0.4364203308999378
0.5467110201266248, 0.03930484485204236, 0.4429247184831626
0.6298300549594072, 0.051189040267641955, 0.46898331901441415
0.5783608088917088, -0.03603300547872079, 0.4400940428881489
0.6218535235474862, -0.020173244559940115, 0.4665065592762442
0.523614370935689, 0.031362788539182826, 0.37673087751760376
0.5318427380655318, -0.028282226546465457, 0.42531982134944335
0.5879032122325972, 0.06507649182309846, 0.46593268971293544
0.6489606031920813, 0.03026398109327956, 0.48609818361759266
0.5598525682594419, 0.10478013332252693, 0.4689500741745405
0.6353045208643954, 0.05134690062147042, 0.5302800652111912
0.6243657789795967, 0.07746193521005397, 0.46832151966064495
0.6879061394928867, 0.1200230173228785, 0.45956018689869615
0.6472491903388666, 0.05546914179009586, 0.4894632661265956
0.6920731970916401, -0.013682598183591452, 0.5028944875607322
0.6503582509323332, -0.07472475085369099, 0.5311725219651127
0.550835772676558, -0.007299378336064255, 0.5615398673300188
0.47240376001962436, -0.07894256716398637, 0.6200607913035184
0.395826954986778, -0.10918909586681677, 0.5704059374163462
0.45076026089229415, -0.1014618747560658, 0.49142079424217405
0.36633672545995805, -0.019800525498462174, 0.40752641294594055
0.3850776986346831, -0.10738278315985528, 0.3300987958440996
0.32297534246299675, -0.1587299985582329, 0.3331770797777985
0.2599049464569961, -0.06989008737767871, 0.38359078315542905
0.29044635119995593, -0.0854420796002067, 0.3016271756225677
0.2943685910668279, -0.0014123976719274123, 0.29236277264776367
0.20171172493201647, 0.036596575275757603, 0.24148657543453203
0.11166957556842096, 0.0683684788115376, 0.2519569182458643
0.05022927637648787, 0.04485503815628722, 0.19302728443211367
0.03217689648708878, 0.05477030719307037, 0.23977163009694766
0.09024623100761762, 0.04800165172221252, 0.21483819205976612
0.10770512269645895, 0.0064564637954032805, 0.22402766315509748
0.16140513001844292, 0.09692331060721467, 0.26167756170531775
0.14757045193971646, 0.021783873319543567, 0.26035896664506286
0.2065836321429954, 0.07816131908009535, 0.3090303961349201
0.29299058045860227, 0.04968122164599097, 0.32426312068899754
0.3195803776411652, 0.09460450722683915, 0.24158252174986194
0.30886268554397245, 0.15010638747022303, 0.21794252239664677
0.25953235050629875, 0.20463787372589673, 0.18613009575352196
0.22802416515755247, 0.20685682128481886, 0.11229177834164433
0.18245225290438466, 0.12724948522694265, 0.12020735495763023
0.21309420933549686, 0.21405975502411015, 0.051987322576817555
0.13021037714814437, 0.28375109565361023, 0.08375208272547165
0.16029766594931633, 0.28623487259386177, 0.0628957660755412
0.07818229215477315, 0.2528974835921723, -0.008541430025690466
0.00010042316411917884, 0.19808108974610356, -0.06988971853531906
0.02862684861232398, 0.12739050791086948, -0.06365083413477393
-0.01182582733092813, 0.20139715115463377, -0.12478159043285261
-0.009398345506232614, 0.23647287210528706, -0.13173897027397774
0.05517831398967882, 0.2563458315705548, -0.17216316353441152
0.08730165737368303, 0.16427518168765798, -0.21483225425064398
0.13788355988979617, 0.07886230632828588, -0.28851878581521806
0.048423284383551715, 0.09532029054735203, -0.21948964217854428
0.0169022776560228, 0.07389885083267926, -0.2366013664695062
0.04811231576267032, 0.03853886605050172, -0.1421730572659577
0.07077490703761706, -0.04968989298839184, -0.13047812116829885
0.14520331226513478, -0.13907055280158237, -0.07082716083659224
0.1583847062676963, -0.1049493974566342, -0.04047338723681207
0.08476112725299391, -0.01635786016880858, -0.14021662471309504
0.008139574753482842, -0.10573650376358888, -0.05166022964024766
0.03526705789505477, -0.1500747516876617, -0.032246652713683016
0.06803847775258764, -0.24684860188227714, -0.09880831640416257
-0.026368732800551575, -0.26273197986202923, -0.02280770351409908
-0.07943296503790925, -0.21444091814761612, 0.01616017821279145
-0.06765503056244077, -0.14242335032789222, -0.025514412379418303
-0.036024848817892585, -0.17768664092355313, -0.04860558508332076
-0.10430767738589664, -0.2094282884323349, 0.04204794408739394
-0.010120658997744475, -0.2864043979690674, 0.03936820267955157
0.028982357578997392, -0.355889829384299, 0.1095270003978083
0.07102292310980016, -0.34305720992407074, 0.16342803055505634
0.03829258679141098, -0.32226205256539975, 0.2030827540118473
0.09258661778272165, -0.35068055409705984, 0.1924374896683405
0.14056020721767362, -0.25478612659456545, 0.13651091360729636
0.2389990641100462, -0.3541065609826227, 0.15633513299028
0.2538998767044504, -0.40214303483697345, 0.16252036948543822
0.1605749165464478, -0.3878507263102851, 0.2078134396603128
0.24499194275334615, -0.3981675224261102, 0.240086119403632
0.19229526549698037, -0.3333492725415443, 0.27796909192679253
0.23262713372218505, -0.24035924096764025, 0.3151606341112512
0.2601519545950004, -0.21090547104191795, 0.3292685697252115
0.17157099658351221, -0.22741487619229345, 0.3489291163182999
0.1604212693698077, -0.3201559139540495, 0.4034143228158381
0.09014184355739, -0.2601559767842815, 0.3105502475595465
0.02121709596228434, -0.19696466453347145, 0.2252395338313007
-0.06702554790469362, -0.23519297667125133, 0.14229287510106842
-0.1292059819446833, -0.2984396608255111, 0.14955931888851448
-0.046722116509085726, -0.38479369165443406, 0.07301721329537207
-0.106430621878559, -0.4698153327132495, 0.11058050780096314
-0.19301315494184204, -0.4182763520797985, 0.015670273310875962
-0.16446206271591826, -0.34425682291092885, 0.1141251215712885
-0.19092476541519254, -0.40426977847714685, 0.1816560861409492
-0.2819851172453348, -0.45953852374512416, 0.08543523397767824
-0.37175576359746143, -0.538023835352375, 0.0995286449296409
-0.436161381658533, -0.4780631922093078, 0.15924769094256497
-0.39761297237693666, -0.5776082830133948, 0.15503313897002
-0.30073596220055987, -0.636810221385286, 0.19964935850210994
-0.33360822583361927, -0.5879982570887454, 0.2515126383703645
-0.2755737368353024, -0.5598226393496902, 0.1554434925108052
-0.3530184826935637, -0.6487968648021001, 0.2550483239620861
-0.2594093948941172, -0.5529914581156694, 0.1754003276943535
-0.3140713461681792, -0.520431268652576, 0.1097753073504622
-0.2787517678865076, -0.4426208727015958, 0.10052718376070008
-0.19503028642741813, -0.5093564651099226, 0.11395005268507072
-0.16870109033412795, -0.5886500971539618, 0.11910442116093262
-0.11794057517160628, -0.6428771548563553, 0.03408274672932621
-0.20835632212606559, -0.585612416662332, 0.01038472762861506
-0.16491282081120434, -0.6531910546537326, -0.05570355921870379
-0.10373375469609714, -0.7060541291753394, -0.1522995779859242
-0.01130581539849762, -0.7602037257050477, -0.1937102464876859
-0.05846566752067353, -0.6665919787647354, -0.1797154769069757
-0.06731671685494159, -0.5699369801420994, -0.1211463437117086
0.013977214873823474, -0.6173084630523392, -0.15074423144362947
0.01936953600331376, -0.6937052763705507, -0.0796060748429154
-0.0010876434380679006, -0.6515866965555304, -0.03598623651129226
-0.02159234516934018, -0.578467584973948, -0.06883428749965079
-0.09408053389001869, -0.6405154491202052, -0.062382828750917316
-0.1657414230930606, -0.6537617251463674, 0.004427094149525787
-0.15770244830991748, -0.6842885313514064, 0.06897164205503621
-0.08495756777392394, -0.6453877060627108, -0.014689834854095765
-0.05661326790524701, -0.6361199152219323, -0.02331949231152379
-0.09423863782740297, -0.7163781614933666, -0.06294445664770469
-0.14817802558483015, -0.655165970607154, -0.14794408862919928
-0.18411269627269639, -0.7056347559300329, -0.10756521849291811
-0.17792663522605373, -0.7729818679258342, -0.19085632218715953
-0.20899990850605588, -0.7575326208617725, -0.19316232831636676
-0.15897142187549448, -0.7354563126468171, -0.19485230324154604
-0.22102893945772875, -0.7893248203429379, -0.2331406310359494
-0.3128442537204673, -0.7615288571115637, -0.30303096998023504
-0.34403127612176465, -0.6830156604403663, -0.39112285820280057
-0.26020668494181076, -0.7404339768106916, -0.4662275305925859
-0.3390498979244694, -0.6912279302329027, -0.5218934658572564
-0.3588372376074253, -0.6147480845149176, -0.4719203140018402
-0.37672771572152663, -0.5463506577234865, -0.5273836686104504
-0.4297315219466019, -0.5601991955782367, -0.5097881931651934
-0.3968836583789324, -0.5610785381601635, -0.5974896647539191
-0.3758064162765696, -0.5604126375165325, -0.5051100173972567
-0.39711446786742133, -0.6474377931651288, -0.4858827813480145
-0.41760251011528376, -0.6653701160097022, -0.43460085138188564
-0.4238952264537652, -0.7179856799180906, -0.41484709061185576
-0.5034356649347987, -0.7742258493742897, -0.4854046412960829
-0.509531886957278, -0.782014695708282, -0.5682225280216134
-0.5385048129786056, -0.8760464208803588, -0.6395495816249124
-0.5166564412083662, -0.8669855577070946, -0.5679772468993134
-0.49196813944967344, -0.8002458014712748, -0.5592899809731106
-0.4196780986139548, -0.8808045485867674, -0.5117399620163643
-0.467829330905795, -0.8884679590972139, -0.4626356366245213
-0.3905493069878809, -0.8151841519452413, -0.5063830598004841
-0.320700897760708, -0.8524691269268152, -0.5478893138702545
-0.2657560826957014, -0.8867293171113744, -0.5094866284095274
-0.2849650830173884, -0.9258020464901179, -0.45322733752084077
-0.3575019097128488, -0.914030827478053, -0.5336066176533136
-0.4207873564119726, -0.941564763309121, -0.6294626957312521
-0.4471089126391112, -0.9685881554265371, -0.6936376237518133
-0.41874205020980404, -1.0620382899392755, -0.6705269320506563
-0.4721047951371711, -1.068282802230809, -0.7316801992128691
-0.3972278441671798, -1.0938099436985969, -0.7626941489301945
-0.49042766569636376, -1.027881091461473, -0.776680097131064
-0.4282327838130229, -1.048322921723897, -0.7916592627133809
-0.3731117792058075, -1.1339867079830082, -0.8810624122931694
-0.3007631292955102, -1.2261561824312313, -0.8082698936933435
-0.29425595644992125, -1.2678222353956494, -0.7893022546510562
-0.3258592298518374, -1.2355512214454831, -0.7766103075770552
-0.2775060295660152, -1.2232173324914648, -0.7405081106780108
-0.3324143853892622, -1.1234867488121845, -0.8387814583210418
-0.24223278792935204, -1.194172711236865, -0.8858329902044252
-0.3392608680427447, -1.1620798875336076, -0.9701378404370831
-0.3900048600283827, -1.1785606368413573, -0.9079042940529964
-0.48711105839966407, -1.0971876341822329, -0.8223587565295213
-0.39254699770855916, -1.1471455971719087, -0.7775044677057169
-0.3213128321126564, -1.1630621073561667, -0.8066956217157061
-0.30043435846796496, -1.133851113545054, -0.8180938287258601
-0.35747571931403355, -1.1490896452879762, -0.7486079529566687
-0.423159526904953, -1.2410170580700495, -0.7824706638699738
-0.3802922069533877, -1.2399022381241147, -0.7771961915936784
-0.43229792788544114, -1.2251141221607447, -0.6917133015968991
-0.5256385577595226, -1.1645309811324331, -0.6316377856303959
-0.4750699553590009, -1.0755351266998414, -0.5548082065697856
-0.44214412777310375, -1.1025603651197133, -0.5274581132364363
-0.4775543750636605, -1.1834899909266485, -0.4746529246844281
-0.5136880334164999, -1.1643244055798954, -0.4649151249597749
-0.44103341079777403, -1.1223467870309252, -0.39597026657958523
-0.5064089894318885, -1.0900908486194842, -0.3465209959620526
-0.5664044660557297, -1.1407796766370888, -0.44311155032466676
-0.5897217409697983, -1.1967139257039963, -0.4012819816836134
-0.5889504345721263, -1.2137208535573178, -0.3972524086784203
-0.6641345391073753, -1.2712386384629988, -0.47772555373333525
-0.589174478055015, -1.3289035479642934, -0.4985476086895055
-0.6140794890169938, -1.2666849045398354, -0.5473320717752369
-0.64655355110322, -1.2131115395346501, -0.5034350642782448
-0.6149332008570836, -1.1494086168172286, -0.49941719191343326
-0.5394112779071512, -1.0646171118286398, -0.4172724328989239
-0.5605203967689433, -1.0006197366851621, -0.4562945427170381
-0.6181460481219243, -0.9034144534067057, -0.41031061535625923
-0.6075194626730825, -0.9660910962824171, -0.3580126319211906
-0.6190812110381406, -1.0409935986188616, -0.43532563997964285
-0.6986385647929505, -0.9635045623830159, -0.3384627963705528
-0.7041660715765324, -0.9473326110742343, -0.3074203557164128
-0.7287779332854302, -1.0225017797074796, -0.32774641003719623
-0.679709775338621, -0.9844018871611012, -0.3778805925314954
-0.6108280324007689, -1.0377731364986207, -0.33134042965090454
-0.5561724264519838, -1.035876079150154, -0.36717203810977017
-0.5226241138624248, -1.0245230024261318, -0.3026314117593394
-0.6016931667782172, -1.0673937326090377, -0.34593953478018774
-0.586852764236317, -1.1029287915954122, -0.3950753054712038
-0.5016116215665509, -1.166806568559902, -0.3786879984559939
-0.4322182226470993, -1.0942416110153903, -0.41686811640739213
-0.5105490797728114, -1.1168752672547744, -0.44884516355388704
-0.5629161578417226, -1.0833693730442047, -0.4378330329362727
-0.6164842246960952, -1.112694958474994, -0.3693126368270843
-0.5993152090764919, -1.1934680381491005, -0.33311706234467703
-0.5375448231465154, -1.1896696273749745, -0.36830802935165396
-0.4717513137255724, -1.1389958985757949, -0.2919298551634649
-0.5391115656625232, -1.0910151163878368, -0.2221386951873512
-0.6109105158260848, -1.0804771641193438, -0.21640471916400858
-0.6508890916952255, -1.008553024102546, -0.15519510553679947
-0.6889106433640524, -0.9873148955300785, -0.12518545242049092
-0.6691334725523872, -1.0081643113571281, -0.18992636809724267
-0.6916870032815798, -0.9276570961999235, -0.26696123334572275
-0.6059184843084604, -0.8500703379034398, -0.35371775051654764
-0.6961124969028927, -0.8908483807910483, -0.29046812074170214
-0.7156184218724739, -0.8831022662710312, -0.1995935261507871
-0.7306859126518971, -0.790743269583556, -0.16500747194158422
-0.6845100001435933, -0.771361167146577, -0.22538141099286996
-0.6572092795415388, -0.7209980040512297, -0.27128303929833436
-0.6079322443414048, -0.6272930672857393, -0.35244139111784795
-0.6167486118641394, -0.6048876559497067, -0.36927107827745864
-0.7032499375539594, -0.6910761127407258, -0.39295839699210755
-0.7049592695486104, -0.7033773227014681, -0.37153864788178137
-0.7522741534817798, -0.7065474237841534, -0.40901737299331453
-0.8413974303005638, -0.6935376916804102, -0.3202884883127613
-0.8435668407071669, -0.6715548624009473, -0.3719484371168507
-0.876218015406085, -0.5801543748934594, -0.4196165123643526
-0.7864920196907822, -0.5959898105498384, -0.510276787254412
-0.8102860513367018, -0.6508520497570872, -0.4117893827516259
-0.8900822750233081, -0.5730559433410405, -0.4091220306719102
-0.9787008419668145, -0.6382422776491692, -0.4715345548319646
-1.018487252738627, -0.6865795098740578, -0.4041680164821529
-0.9909791918865483, -0.7782982887407437, -0.3327784957272092
-0.9655533891128165, -0.7306401669483163, -0.26061997178822044
-0.8741785036425421, -0.7865773599300243, -0.1742310004605436
-0.9179679874270679, -0.7761064778702124, -0.16452407887263437
-0.9979491137018627, -0.7132115722932894, -0.10088493028375226
-0.9762297468601769, -0.7014194133742445, -0.08071214879149068
-0.9864042595207849, -0.7163884251916206, 0.0073187416263335164
-0.9827300858349909, -0.7566841060502488, -0.026938181580398873
-0.9051921587909669, -0.7477197450173614, -0.02043203422256329
-0.8336543955172164, -0.7935024132872117, -0.06340038205959299
-0.8663474675103647, -0.8734556127682296, -0.05777092532016741
-0.9330531587101947, -0.829438445988776, 0.00651728830442623
-0.9115545198780095, -0.7756559970862246, 0.0051950168552026
-0.8540644888455596, -0.8184681059751487, 0.004311497383745269
-0.8902180353729959, -0.8618419131856448, 0.017857859836659634
-0.9819499242271638, -0.7969635532532565, -0.07633143740264162
-0.9804377537211646, -0.7572517331214061, 0.007564762428659638
-1.0136204213376792, -0.7128045367315538, -0.03477153656863566
-0.9469457443472863, -0.773101321697649, -0.01894975482287134
-0.8592166715585929, -0.7166346378175324, 0.02414670162000085
-0.9334754451557657, -0.7523026096413327, 0.11085556661946094
-1.0206411369955664, -0.7389249535167497, 0.05396395008359289
-0.9223801794693709, -0.7518908259016184, 0.04317747573025821
-1.0106033243783494, -0.7498195648293844, 0.06293011887982883
-0.9429493272682674, -0.8337538814647045, -0.034151212666963374
-0.9028274781096974, -0.8736035380125537, -0.09762627338702769
-0.8807350077086272, -0.8247033108145279, -0.03392465339982938
-0.850308860431336, -0.7504184689700166, -0.12795023058280286
-0.8923592256508949, -0.7519361134414044, -0.19671050496965364
-0.8706823353613536, -0.6887976096406143, -0.14558475797360984
-0.7772246367589736, -0.6006862134352137, -0.07404377847019095
-0.7926509470130326, -0.563695657975323, -0.06559992277543672
-0.7514632128010392, -0.4764265083975111, -0.14836342743480108
-0.6806124600854294, -0.566388849056598, -0.1349709343072847
-0.734880640418441, -0.5555058925353334, -0.17819639147737304
-0.8199418964490871, -0.6187533368763868, -0.11286317644790775
-0.8704288010695408, -0.689648488413342, -0.097612969588758
-0.8500555743012966, -0.6446277037408403, -0.03531906839634401
-0.8006943333281036, -0.5931707679300335, -0.11759774461353746
-0.7928425057751984, -0.6921466059303962, -0.14411332723627476
-0.7358844074647772, -0.7816817727063887, -0.19474880395599925
-0.7736390157883152, -0.8068654356990234, -0.17697725494618968
-0.7777431834508688, -0.834060925090913, -0.11380739985920207
-0.7753488600448558, -0.895679536523099, -0.10787991630239305
-0.8316099301214704, -0.9696506125427665, -0.17608859655343725
-0.9090560951632892, -0.9124169636279412, -0.17335119336328736
-0.8746799451559442, -0.9733645000537864, -0.16074022815174502
-0.9147995874815954, -0.971665182047098, -0.23965019808211263
-1.0121323513971463, -1.0041010021866532, -0.33003811544352746
-0.9336143926264154, -1.0427838050114773, -0.3238850325933551
-0.8876548131215559, -1.035771804473495, -0.3211570228257991
-0.9821520352938466, -0.9561416283337589, -0.3700792855516933
-1.0664213972818424, -1.032693795313863, -0.38471332656633905
-1.1324740866122691, -0.958302014295562, -0.36271752429206633
-1.0928548927006312, -0.9821806948390177, -0.3918326661885734
-1.0969409891391106, -0.9353947894975776, -0.38708111269221646
-1.1039982190850695, -0.9129114741622428, -0.38798270231616483
-1.069864215469145, -0.9985988358924134, -0.448905413825406
-1.1153894686336139, -1.0641454720939578, -0.37850812428213293
-1.0512348699129441, -1.1077731894883098, -0.40335626388992385
-1.0250719433093507, -1.0206779612429113, -0.3725715039501787
-0.965607541336937, -1.098076476158472, -0.4676212452088188
-0.9737663888152671, -1.0165987714972697, -0.3964763835618982
-0.9611869979250417, -0.9718061875173805, -0.3252040910009115
-0.953816248482067, -1.0264187972225913, -0.28384236185892003
-0.8916429952426952, -1.0869958946993195, -0.29996527045581095
-0.9830162082018927, -1.1123177910826345, -0.2672658742098478
-1.0674297530015402, -1.2118058193390726, -0.19990180905632385
-1.0719737139867658, -1.2068615271145318, -0.17735043948094864
-1.147159064608784, -1.292474869214654, -0.1882860216301461
-1.069687262418754, -1.3458804758232112, -0.1597247751514227
-1.1649204083746432, -1.2515974878647662, -0.20625700432692012
-1.1615979893735457, -1.1658119848081694, -0.22077670784987077
-1.1877864494335533, -1.0865782731755462, -0.28391679371709844
-1.1440852253208744, -1.0716409121762052, -0.32536247927430106
-1.1603825640744727, -1.1055624241175472, -0.2807252839579947
-1.1116848607650347, -1.1507475948730341, -0.3325448698769849
-1.0904050571735482, -1.1766897114961001, -0.3898985995627224
-1.1692596696796074, -1.1297361605364968, -0.3095172572161734
-1.1112844103668966, -1.1189916845951484, -0.39121757014343034
-1.0817950233177274, -1.0639244352962427, -0.35851902232240307
-1.1502066689023567, -1.1603847204300795, -0.4277221120983481
-1.0972310698425292, -1.1905991600024028, -0.48002629829443727
-1.1780860933343926, -1.1541177631257058, -0.5172976126315817
-1.1329674386297093, -1.0868458801591356, -0.4478245686551623
-1.1310694622639803, -1.1728820612217923, -0.43900950724165355
-1.1047804854736276, -1.2645529021760844, -0.37360853531128924
-1.0987597503506688, -1.306167171092435, -0.3015912042091617
-1.1470487096264015, -1.3425050322193446, -0.20482987117713744
-1.0717848507692194, -1.326681716567212, -0.2635806751156742
-1.0455969282364483, -1.2274979128494186, -0.20953687113257805
-1.0350953765537694, -1.2174987525019765, -0.25710169096793906
-1.0350258096322047, -1.218653105116993, -0.26665122079942716
-1.1201504317806947, -1.3010514031025384, -0.30469569687177733
-1.0258306318044, -1.392954032353505, -0.23442240713556278
-1.1178999953841844, -1.4870032482783504, -0.22736355489867863
-1.2056823049943952, -1.3965092207324157, -0.25141860015831496
-1.2236565525135301, -1.3137094259539408, -0.30686014217902025
-1.2287482782007735, -1.2663803075503297, -0.3041788158462472
-1.2002586402650746, -1.3065692337209247, -0.4011137900083354
-1.1232815066716297, -1.379721785178099, -0.3831732257263002
-1.1645797685459314, -1.3293988478616492, -0.39600528409300434
-1.2478281770552897, -1.353049793058883, -0.4275993423496482
-1.295281111434769, -1.2903935876569055, -0.4783124868887819
